"","Key","Bioregion","DateTime","Longitude","Latitude","Year","Month","Day","Time","DFO.Region","Station","Project","Twilight","Tow.Depth","Bottom.Depth","Volume.Filtered.m3","Tow.Ratio","Net.Type","Net.Mouth","Mesh.Size","Species.Richness","Diversity.Shannon","Diversity.Simpson","Diversity.Evenness","DayOfYear","Temp.net","Sali.net","Dens.net","MLD","Stratification","Oxyg.surf","Nitr.surf","Phos.surf","Sili.surf","Chla","Chla.micro","Chla.nano","Chla.pico","PAR","ZEU","POC","PIC","NPGO","PDO","ENSO","NPI"
"58","HAK201498000901","Nearshore",2014-07-20 12:55:00,-128.09,51.655,2014,7,20,0.53882,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,11.68,0.933333333333333,"Bongo VNH",0.5,250,34,2.17405219280928,0.808012224120837,0.61651444247775,201,11.1081743119381,28.886057910606,1021.90558178988,10,0.00282035896877645,238.584819652656,17.6007878967567,1.64847398983011,35.7954339522855,0.814561188220978,0.343665719713691,0.245422015864747,0.225473452642539,39.3783264160156,NA,651.39990234375,NA,-0.13326054,0.7,27.23,1016.73
"59","HAK201498001001","Nearshore",2014-08-09 11:25:00,-128.09,51.655,2014,8,9,0.4763,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,10.88,0.933333333333333,"Bongo VNH",0.5,250,33,2.34178606200077,0.873325726771613,0.669750035094617,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6630635112524,1.7560742811112,0.433375642599267,0.473613587541936,36.4106140136719,NA,NA,NA,-0.54494684,0.67,26.82,1014.39
"60","HAK201498001101","Nearshore",2014-08-22 15:24:00,-128.09,51.655,2014,8,22,0.64236,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,12.53,0.933333333333333,"Bongo VNH",0.5,250,37,2.41350425933616,0.866988712635279,0.66839078531386,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6630635112524,1.7560742811112,0.433375642599267,0.473613587541936,36.4106140136719,NA,NA,NA,-0.54494684,0.67,26.82,1014.39
"61","HAK201498001201","Nearshore",2014-09-11 11:25:00,-128.09,51.655,2014,9,11,0.4763,"BC Inlets","PRUTH","Calvert Island","Daylight",65,75,10.62,0.866666666666667,"Bongo VNH",0.5,250,32,2.33669147521384,0.843694902602274,0.674226640675705,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51342992782593,2.45805629538944,0.528929804025246,0.526443828411244,28.8275928497314,NA,NA,NA,-0.77647484,1.08,27.01,1012.06
"62","HAK201498001301","Nearshore",2014-09-22 11:17:00,-128.09,51.655,2014,9,22,0.47083,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,11.68,0.933333333333333,"Bongo VNH",0.5,250,26,1.96726257837335,0.809745825029376,0.603807332108089,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51342992782593,2.45805629538944,0.528929804025246,0.526443828411244,28.8275928497314,NA,NA,NA,-0.77647484,1.08,27.01,1012.06
"63","HAK201498002101","Nearshore",2014-04-01 12:20:00,-128.09,51.655,2014,4,1,0.51389,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,17.29,0.823529411764706,"Bongo VNH",0.5,250,22,1.60236794360995,0.720543471445567,0.51839079138788,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18092548847198,3.01587151690554,0.61625142405413,0.54880254751231,27.7976837158203,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"64","HAK201498002201","Nearshore",2014-04-07 12:29:00,-128.09,51.655,2014,4,7,0.52083,"BC Inlets","PRUTH","Calvert Island","Daylight",72,85,13.54,0.847058823529412,"Bongo VNH",0.5,250,28,1.49815292653113,0.645619612115571,0.449598132994651,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18092548847198,3.01587151690554,0.61625142405413,0.54880254751231,27.7976837158203,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"65","HAK201498002301","Nearshore",2014-04-21 12:09:00,-128.09,51.655,2014,4,21,0.50694,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,16.1,0.823529411764706,"Bongo VNH",0.5,250,25,1.7445140555022,0.734745176259398,0.541963763256891,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18092548847198,3.01587151690554,0.61625142405413,0.54880254751231,27.7976837158203,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"66","HAK201498002401","Nearshore",2014-04-28 15:04:00,-128.09,51.655,2014,4,28,0.62847,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,12.46,0.823529411764706,"Bongo VNH",0.5,250,19,1.17839232612625,0.508392224222498,0.400209457375083,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18092548847198,3.01587151690554,0.61625142405413,0.54880254751231,27.7976837158203,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"67","HAK201498002501","Nearshore",2014-05-07 12:49:00,-128.09,51.655,2014,5,7,0.53403,"BC Inlets","PRUTH","Calvert Island","Daylight",75,85,8.8,0.882352941176471,"Bongo VNH",0.5,250,19,1.72053788351683,0.770290497567577,0.584334705419472,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99491339921951,2.02846851740233,0.468657473507516,0.497787408309669,41.0146789550781,NA,NA,NA,0.22783033,1.8,28.25,1017.44
"68","HAK201498002601","Nearshore",2014-05-12 12:04:00,-128.09,51.655,2014,5,12,0.50347,"BC Inlets","PRUTH","Calvert Island","Daylight",74,85,9.34,0.870588235294118,"Bongo VNH",0.5,250,20,1.48651516634037,0.691623028264289,0.496210952982404,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99491339921951,2.02846851740233,0.468657473507516,0.497787408309669,41.0146789550781,NA,NA,NA,0.22783033,1.8,28.25,1017.44
"69","HAK201498002701","Nearshore",2014-05-19 11:24:00,-128.09,51.655,2014,5,19,0.47569,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,9.8,0.823529411764706,"Bongo VNH",0.5,250,30,1.9520519895229,0.777659658162703,0.573930816261225,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99491339921951,2.02846851740233,0.468657473507516,0.497787408309669,41.0146789550781,NA,NA,NA,0.22783033,1.8,28.25,1017.44
"70","HAK201498002801","Nearshore",2014-05-30 11:37:00,-128.09,51.655,2014,5,30,0.48403,"BC Inlets","PRUTH","Calvert Island","Daylight",72,85,12.02,0.847058823529412,"Bongo VNH",0.5,250,29,2.09418063467894,0.779450549052365,0.621917627797897,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99491339921951,2.02846851740233,0.468657473507516,0.497787408309669,41.0146789550781,NA,NA,NA,0.22783033,1.8,28.25,1017.44
"71","HAK201498002901","Nearshore",2014-06-09 11:15:00,-128.09,51.655,2014,6,9,0.46875,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,8.85,0.823529411764706,"Bongo VNH",0.5,250,31,2.08435766612114,0.777155574188075,0.606978868004735,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01536019643148,2.87712370492036,0.593563067075742,0.544673424435375,43.0197868347168,NA,NA,NA,-0.41683559,0.82,27.96,1016.41
"72","HAK201498003001","Nearshore",2014-06-19 11:50:00,-128.09,51.655,2014,6,19,0.49306,"BC Inlets","PRUTH","Calvert Island","Daylight",70,85,11.68,0.823529411764706,"Bongo VNH",0.5,250,38,2.24886521464167,0.822554596794672,0.618230088826494,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01536019643148,2.87712370492036,0.593563067075742,0.544673424435375,43.0197868347168,NA,NA,NA,-0.41683559,0.82,27.96,1016.41
"73","HAK201498003101","Nearshore",2014-06-29 12:09:00,-128.09,51.655,2014,6,29,0.50694,"BC Inlets","PRUTH","Calvert Island","Daylight",68,85,11.35,0.8,"Bongo VNH",0.5,250,28,1.75871423271748,0.698354947293711,0.527793005305371,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01536019643148,2.87712370492036,0.593563067075742,0.544673424435375,43.0197868347168,NA,NA,NA,-0.41683559,0.82,27.96,1016.41
"74","HAK201499073601","DeepFjord",2014-04-03 14:44:00,-127.9,51.639,2014,4,3,0.61458,"BC Inlets","FZH01","Fitz Hugh Sound","Daylight",290,290,47.19,1,"Bongo VNH",0.5,250,40,2.00710167626658,0.744122729763427,0.544095219492252,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27979491154353,0.667662671432161,0.301272999413732,0.310859240697635,26.225772857666,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"75","HAK201499075401","DeepFjord",2014-04-04 11:37:00,-127.56,51.521,2014,4,4,0.48403,"BC Inlets","DFO2","Rivers","Daylight",324,333,54.07,0.972972972972973,"Bongo VNH",0.5,250,47,3.0334863110283,0.927878135185027,0.787888316198829,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22550773620605,2.21900706633635,0.494660999122991,0.511839670746712,25.31667137146,23.0824680328369,NA,NA,-0.6174035,1.13,27.9,1010.81
"76","HAK201499084701","DeepFjord",2014-04-22 15:15:00,-127.9,51.639,2014,4,22,0.63542,"BC Inlets","FZH01","Fitz Hugh Sound","Daylight",285,290,53.62,0.982758620689655,"Bongo VNH",0.5,250,39,2.32634955883012,0.853855292189973,0.634996700898369,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27979491154353,0.667662671432161,0.301272999413732,0.310859240697635,26.225772857666,NA,NA,NA,-0.6174035,1.13,27.9,1010.81
"77","HAK201499086101","DeepFjord",2014-04-25 10:39:00,-127.56,51.521,2014,4,25,0.44444,"BC Inlets","DFO2","Rivers","Daylight",325,333,62.92,0.975975975975976,"Bongo VNH",0.5,250,36,2.57826589167262,0.889100774147948,0.719478796108557,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22550773620605,2.21900706633635,0.494660999122991,0.511839670746712,25.31667137146,23.0824680328369,NA,NA,-0.6174035,1.13,27.9,1010.81
"78","HAK201499095201","DeepFjord",2014-05-09 15:29:00,-127.9,51.639,2014,5,9,0.64514,"BC Inlets","FZH01","Fitz Hugh Sound","Daylight",290,290,54.86,1,"Bongo VNH",0.5,250,40,1.73238353236422,0.658172823343567,0.469623243023629,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36004883050919,7.40641575243924,1.62837646146217,0.325256616607783,40.9255867004395,NA,NA,NA,0.22783033,1.8,28.25,1017.44
"79","HAK201499106301","DeepFjord",2014-05-28 11:37:00,-127.56,51.521,2014,5,28,0.4841,"BC Inlets","DFO2","Rivers","Daylight",320,333,53.41,0.960960960960961,"Bongo VNH",0.5,250,43,2.74468110896142,0.906817477923877,0.729735463292493,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9036903381348,8.11072254180908,NA,NA,0.22783033,1.8,28.25,1017.44
"80","HAK201499113001","DeepFjord",2014-06-04 14:36:00,-127.56,51.521,2014,6,4,0.60855,"BC Inlets","DFO2","Rivers","Daylight",330,333,55.08,0.990990990990991,"Bongo VNH",0.5,250,46,2.55961783733343,0.878616395240509,0.668544680021646,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34471654891968,5.69158971413917,1.1710028053319,0.482124029448615,41.261791229248,10.5894508361816,NA,NA,-0.41683559,0.82,27.96,1016.41
"81","HAK201499122601","DeepFjord",2014-06-20 12:39:00,-127.56,51.521,2014,6,20,0.52762,"BC Inlets","DFO2","Rivers","Daylight",320,333,53.41,0.960960960960961,"Bongo VNH",0.5,250,33,2.12781357931246,0.79380109043361,0.608553976191039,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34471654891968,5.69158971413917,1.1710028053319,0.482124029448615,41.261791229248,10.5894508361816,NA,NA,-0.41683559,0.82,27.96,1016.41
"82","HAK201499124401","DeepFjord",2014-06-26 12:00:00,-127.56,51.521,2014,6,26,0.50003,"BC Inlets","DFO2","Rivers","Daylight",320,333,53.41,0.960960960960961,"Bongo VNH",0.5,250,38,2.25054733926774,0.812947926811851,0.618692517632908,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34471654891968,5.69158971413917,1.1710028053319,0.482124029448615,41.261791229248,10.5894508361816,NA,NA,-0.41683559,0.82,27.96,1016.41
"83","HAK201499132201","Nearshore",2014-08-01 12:32:00,-128.09,51.655,2014,8,1,0.52267,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,13.56,0.933333333333333,"Bongo VNH",0.5,250,35,2.17639053007435,0.839207710145542,0.612145559994093,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6630635112524,1.7560742811112,0.433375642599267,0.473613587541936,36.4106140136719,NA,NA,NA,-0.54494684,0.67,26.82,1014.39
"84","HAK201499142301","Nearshore",2014-09-01 12:03:00,-128.09,51.655,2014,9,1,0.50231,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,11.68,0.933333333333333,"Bongo VNH",0.5,250,31,2.43088899389761,0.887065264657812,0.70789110417261,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51342992782593,2.45805629538944,0.528929804025246,0.526443828411244,28.8275928497314,NA,NA,NA,-0.77647484,1.08,27.01,1012.06
"85","HAK201499147301","Nearshore",2014-10-16 13:59:00,-128.09,51.655,2014,10,16,0.58333,"BC Inlets","PRUTH","Calvert Island","Daylight",70,75,11.68,0.933333333333333,"Bongo VNH",0.5,250,30,2.06058208281995,0.813596380599165,0.605840194376768,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86702577273051,1.92321383908949,0.454770761135669,0.489041172505349,10.4214363098145,NA,NA,NA,0.42525704,1.49,27.16,1011.17
"86","IOS199507000101","Offshore",1995-04-28 17:30:00,-127.64,49.612,1995,4,28,0.72917,"Northern Vancouver Island Shelf","SITE G","JGOFS","Daylight",246,544,64.65,0.452205882352941,"Bongo VNH",0.56,236,33,1.22600177944204,0.410101329434259,0.350636101278111,118,7.6599002021346,33.4221843302222,1025.95981562171,10.25,0.000351139876998547,NA,NA,NA,NA,1.13085607342098,0.559719589244841,0.285437256705579,0.285699227470561,33.6646590854811,36.0626731540846,568.092527970024,6.01093282492239e-05,-1.8249588,0.83,28.1,1013.9
"87","IOS199507000201","Offshore",1995-04-29 16:25:00,-127.73,49.122,1995,4,29,0.68403,"Northern Vancouver Island Offshore","SITE O","JGOFS","Daylight",235,2496,64.51,0.094150641025641,"Bongo VNH",0.56,236,26,1.39161173027079,0.623576357734309,0.427124154864933,119,7.84482916783122,33.4294582172123,1025.93963613983,10.5,0.000439394345858834,NA,NA,NA,NA,0.964165902656058,0.443211924453079,0.265753927398913,0.255200050804066,34.6918383059294,43.0811882019043,208.09092082148,7.76902288635029e-05,-1.8249588,0.83,28.1,1013.9
"88","IOS199507000301","Offshore",1995-04-30 20:17:00,-127.94,48.782,1995,4,30,0.84583,"Southern Vancouver Island Offshore","SITE S","JGOFS","Daylight",246,2515,56.47,0.0978131212723658,"Bongo VNH",0.56,236,30,2.06141346234793,0.769339389727079,0.606084631683599,120,7.60372259767184,33.5414526548658,1026.05856872319,12,0.000133544604240625,NA,NA,NA,NA,0.816840069449466,0.345139377306099,0.2457562796699,0.225944412473467,34.842911347099,47.6605958523958,180.410596432893,7.8693401312855e-05,-1.8249588,0.83,28.1,1013.9
"89","IOS199507000401","Nearshore",1995-05-01 22:59:00,-125.78,48.972,1995,5,1,0.95833,"Southern Vancouver Island Shelf (Stations B and D)","D1","La Perouse","Night",31,40,13.41,0.775,"Bongo VNH",0.56,236,23,1.5202323859081,0.602569967332921,0.484846177736482,121,10.5406951418774,31.0204457829635,1023.65500726148,10.5,0.000398064255767006,NA,NA,NA,NA,3.12831242965615,2.13858554296842,0.483546717374996,0.506180169312742,44.2636703822924,25.8785671980485,941.536192520805,0.000356826662344089,-1.5042438,1.46,27.82,1013.84
"90","IOS199507000501","Offshore",1995-05-02 00:42:00,-125.95,48.886,1995,5,2,0.029167,"Southern Vancouver Island Shelf (Stations B and D)","D2","La Perouse","Night",54,60,13.41,0.9,"Bongo VNH",0.56,236,19,1.59984914163873,0.641575088222395,0.543346000021925,122,10.3875794186476,31.4514556120656,1024.01441286558,11.75,0.000428426789105449,NA,NA,NA,NA,2.37116279420645,1.51875841400695,0.404226596517048,0.448177783682452,44.505324156388,27.8897336047629,547.244315105936,0.000164278415863721,-1.5042438,1.46,27.82,1013.84
"91","IOS199507000601","Offshore",1995-05-02 15:51:00,-126.67,48.248,1995,5,2,0.66111,"Southern Vancouver Island Offshore","A4","La Perouse","Daylight",217,2513,67.76,0.0863509749303621,"Bongo VNH",0.56,236,29,2.42460625934783,0.87108504798759,0.720045514788516,122,8.47094689565476,33.3425963778997,1025.7775947523,10.1499996185303,0.000480813886078141,NA,NA,NA,NA,0.627204152552978,0.22811088878335,0.214469543663759,0.18462372010587,44.2145166811736,48.1434168608292,129.973965188731,5.48030441321949e-05,-1.5042438,1.46,27.82,1013.84
"92","IOS199507000701","Offshore",1995-05-02 21:35:00,-126.22,48.432,1995,5,2,0.89931,"Southern Vancouver Island Shelf (Stations B and D)","A3","La Perouse","Daylight",249,602,59.47,0.413621262458472,"Bongo VNH",0.56,236,22,1.80323079661228,0.724239593216537,0.583373028297664,122,8.02626625056451,33.3907411221475,1025.87957139696,12,0.000435601754701066,NA,NA,NA,NA,0.963781123575957,0.442949212315168,0.265705337797932,0.255126573462858,44.1394970106042,40.3834936722465,286.796381411345,7.97584292266275e-05,-1.5042438,1.46,27.82,1013.84
"93","IOS199507000801","Offshore",1995-05-02 23:05:00,-126.12,48.493,1995,5,2,0.96181,"Southern Vancouver Island Shelf (Stations B and D)","A1","La Perouse","Night",187,196,41.82,0.954081632653061,"Bongo VNH",0.56,236,25,1.82953717472983,0.703082572494521,0.568377680367569,122,8.54553178241077,33.130491554047,1025.59736080961,17.5,0.000262053266110416,NA,NA,NA,NA,1.07642600199451,0.521120400154434,0.279281031466525,0.276024570373548,44.2572829205057,37.6310173532237,370.475309620733,9.27427326646664e-05,-1.5042438,1.46,27.82,1013.84
"94","IOS199507000901","DeepShelf",1995-05-03 01:00:00,-125.89,48.603,1995,5,3,0.041667,"Southern Vancouver Island Shelf (Stations B and D)","B6","La Perouse","Night",73,91,21.17,0.802197802197802,"Bongo VNH",0.56,236,28,1.44991848461273,0.582169790416979,0.435122898425132,123,9.83210708467442,32.1046579403091,1024.6108846036,10.5,0.000388684715705814,NA,NA,NA,NA,2.3840065761046,1.52914607596313,0.405476286278848,0.449384213862621,44.3604855744735,28.5392854939336,661.931677113409,0.000148512537120753,-1.5042438,1.46,27.82,1013.84
"95","IOS199507001001","Nearshore",1995-05-03 01:59:00,-125.71,48.667,1995,5,3,0.083333,"Southern Vancouver Island Shelf (Stations B and D)","LC04","La Perouse","Night",50,65,12,0.769230769230769,"Bongo VNH",0.56,236,23,1.7277534592157,0.729102994317785,0.551030663822706,123,10.4265386373021,31.7296459369055,1024.22279197706,10,0.000465778782310623,NA,NA,NA,NA,3.00566397283388,2.03733094689354,0.469841950330686,0.49849107560966,43.6748605811078,25.4643775276516,658.719719264818,0.000143579406342368,-1.5042438,1.46,27.82,1013.84
"96","IOS199507001101","Nearshore",1995-05-03 04:03:00,-125.65,48.851,1995,5,3,0.16944,"Southern Vancouver Island Shelf (Stations B and D)","B3","La Perouse","Night",48,52,15.95,0.923076923076923,"Bongo VNH",0.56,236,24,1.46951338795501,0.605283570561508,0.462394114889528,123,9.94692856582249,31.6275502534484,1024.22400596931,10,0.000357534909131503,NA,NA,NA,NA,3.13420782659365,2.14345914479614,0.484214422246602,0.506534259550908,44.2231184917948,25.3408457714578,645.501650602921,0.000204061473240195,-1.5042438,1.46,27.82,1013.84
"97","IOS199507001201","Nearshore",1995-05-03 22:30:00,-125.5,48.592,1995,5,3,0.93819,"Southern Vancouver Island Shelf (Stations B and D)","B8","La Perouse","Night",108,130,32.71,0.830769230769231,"Bongo VNH",0.56,236,26,1.68755687618119,0.698169957894188,0.517957910849989,123,9.77207141771077,32.7228590481367,1025.09742546572,12.25,0.000304525371839796,NA,NA,NA,NA,4.19969195904939,3.03161198700454,0.618865736324785,0.549214235720066,44.281121129575,23.9039807526962,859.562034275221,0.000193136766740835,-1.5042438,1.46,27.82,1013.84
"98","IOS199507001301","Nearshore",1995-05-03 23:15:00,-125.59,48.535,1995,5,3,0.96875,"Southern Vancouver Island Shelf (Stations B and D)","B7","La Perouse","Night",68,80,16.83,0.85,"Bongo VNH",0.56,236,21,1.32693539873802,0.613012373951429,0.435843527476267,123,10.2063506304441,32.481902077858,1024.84080629971,11,0.00038803724475914,NA,NA,NA,NA,4.53039400992186,3.309399087696,0.666349017920708,0.554645904305151,43.9508844458539,24.7196860106095,703.738376783288,0.000190249962543021,-1.5042438,1.46,27.82,1013.84
"99","IOS199507001401","Offshore",1995-05-05 03:45:00,-125.35,48.391,1995,5,5,0.15625,"Southern Vancouver Island Shelf (Station C)","C3","La Perouse","Night",100,115,22.06,0.869565217391304,"Bongo VNH",0.56,236,34,2.17186922378219,0.829919168099259,0.615895399412853,125,9.58486594343254,32.3403647436647,1024.83285343618,10.1000003814697,0.000284326972853222,NA,NA,NA,NA,3.29227380648903,2.27433609071477,0.502427470691294,0.515510245082964,44.2678035238515,25.7951089610224,852.715865425442,0.000341016143426279,-1.5042438,1.46,27.82,1013.84
"100","IOS199507001501","Offshore",1995-05-05 05:12:00,-125.25,48.483,1995,5,5,0.21736,"Southern Vancouver Island Shelf (Station C)","C1","La Perouse","Daylight",148,153,32.11,0.967320261437909,"Bongo VNH",0.56,236,30,1.72063869312493,0.686347156859093,0.50589204331448,125,9.14884925211324,32.6418253136577,1025.13255864993,10.75,0.000387683525348347,NA,NA,NA,NA,3.95861033512198,2.82961870040028,0.585942210108701,0.543049424613002,44.0819615903108,23.0874644155088,968.421860404637,0.000219072383680958,-1.5042438,1.46,27.82,1013.84
"101","IOS199507001601","DeepShelf",1995-05-05 06:20:00,-125.13,48.419,1995,5,5,0.26389,"Southern Vancouver Island Shelf (Station C)","C2","La Perouse","Daylight",112,117,29.68,0.957264957264957,"Bongo VNH",0.56,236,22,1.81638767585853,0.711842655203208,0.587629482049037,125,8.95871813216428,32.5560987060854,1025.09695894253,10.1499996185303,0.000266646544072068,NA,NA,NA,NA,4.03536704830501,2.89387797175201,0.596268760874826,0.545220315678175,43.8400147479513,22.5235837853473,884.593990160071,0.00025538887332558,-1.5042438,1.46,27.82,1013.84
"102","IOS199519000101","DeepShelf",1995-05-30 08:26:00,-125.07,48.529,1995,5,30,0.35208,"Southern Vancouver Island Shelf (Station C)","E1","La Perouse","Daylight",82,110,31.69,0.745454545454545,"Bongo VNH",0.56,236,23,1.8929199637104,0.762269139834253,0.603707050101978,150,8.45172010903929,32.9313629402137,1025.46283723692,12.5500001907349,0.000587991874631537,NA,NA,NA,NA,4.79201892147893,3.52964440752232,0.705789083167676,0.556585430788936,44.0145096156908,22.5698112404865,1024.48461117952,0.000312697129511039,-1.5042438,1.46,27.82,1013.84
"103","IOS199519000201","Offshore",1995-05-20 10:12:00,-125.15,48.461,1995,5,20,0.42569,"Southern Vancouver Island Shelf (Station C)","C2","La Perouse","Daylight",145,153,44.29,0.947712418300654,"Bongo VNH",0.56,236,25,1.60978640793648,0.659769171427244,0.500108266215084,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63689423644024,3.39900799267711,0.68220581722807,0.555680426535062,43.9388766081437,22.3181688474572,775.125762939453,0.000234546798310475,-1.5042438,1.46,27.82,1013.84
"104","IOS199519000301","DeepShelf",1995-05-30 12:54:00,-125.26,48.481,1995,5,30,0.53819,"Southern Vancouver Island Shelf (Station C)","C1","La Perouse","Daylight",127,152,54.88,0.835526315789474,"Bongo VNH",0.56,236,23,2.0576907514525,0.805303879759043,0.65625723083745,150,8.21465979496243,33.1319453471634,1025.64971905248,12,0.000465180812474235,NA,NA,NA,NA,3.95861033512198,2.82961870040028,0.585942210108701,0.543049424613002,44.0819615903108,23.0874644155088,968.421860404637,0.000219072383680958,-1.5042438,1.46,27.82,1013.84
"105","IOS199519000401","DeepShelf",1995-05-30 14:12:00,-125.35,48.391,1995,5,30,0.59236,"Southern Vancouver Island Shelf (Station C)","C3","La Perouse","Daylight",105,121,43.76,0.867768595041322,"Bongo VNH",0.56,236,15,1.62594685001963,0.706147133319026,0.600412373950029,150,8.21465979496243,33.1319453471634,1025.64971905248,12,0.000465180812474235,NA,NA,NA,NA,3.29227380648903,2.27433609071477,0.502427470691294,0.515510245082964,44.2678035238515,25.7951089610224,852.715865425442,0.000341016143426279,-1.5042438,1.46,27.82,1013.84
